GW,player_id,player_key,player,team,Pos,start,mins,api_start,api_mins,appearances,total_minutes,chance_of_playing
37,11,benjamin white|arsenal,Benjamin White,Arsenal,DEF,0.000000,0.000000,0.375000,28.000000,12.000000,699,0.000000
37,13,brayden clarke|arsenal,Brayden Clarke,Arsenal,DEF,0.000000,0.000000,0.000000,0.000000,0.000000,0,
37,662,cristhian mosquera|arsenal,Cristhian Mosquera,Arsenal,DEF,0.800000,75.000000,0.389000,40.700000,18.000000,806,100.000000
37,5,gabriel dos santos magalh es|arsenal,Gabriel dos Santos Magalhães,Arsenal,DEF,1.000000,90.000000,0.967000,86.700000,30.000000,2615,100.000000
37,9,jakub kiwior|arsenal,Jakub Kiwior,Arsenal,DEF,0.000000,0.000000,0.000000,0.000000,,0,0.000000
37,15,josh nichols|arsenal,Josh Nichols,Arsenal,DEF,0.000000,0.000000,0.000000,0.000000,0.000000,0,
37,8,jurri n timber|arsenal,Jurriën Timber,Arsenal,DEF,0.000000,0.000000,0.000000,0.000000,30.000000,2452,0.000000
37,14,maldini kacurri|arsenal,Maldini Kacurri,Arsenal,DEF,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000
37,759,marli salmon|arsenal,Marli Salmon,Arsenal,DEF,0.000000,0.000000,0.000000,0.000000,,0,
37,10,myles lewis skelly|arsenal,Myles Lewis-Skelly,Arsenal,DEF,0.800000,75.000000,0.222000,29.000000,18.000000,590,100.000000
37,725,piero hincapi|arsenal,Piero Hincapié,Arsenal,DEF,0.200000,15.000000,0.826000,71.100000,23.000000,1679,75.000000
37,7,riccardo calafiori|arsenal,Riccardo Calafiori,Arsenal,DEF,0.800000,75.000000,0.625000,48.200000,24.000000,1581,100.000000
37,6,william saliba|arsenal,William Saliba,Arsenal,DEF,0.980000,88.000000,0.967000,83.700000,30.000000,2524,100.000000
37,31,gabriel fernando de jesus|arsenal,Gabriel Fernando de Jesus,Arsenal,FWD,0.000000,10.000000,0.154000,23.100000,13.000000,344,20.000000
37,30,kai havertz|arsenal,Kai Havertz,Arsenal,FWD,0.200000,15.000000,0.600000,43.200000,10.000000,460,100.000000
37,666,viktor gy keres|arsenal,Viktor Gyökeres,Arsenal,FWD,0.800000,75.000000,0.765000,62.200000,34.000000,2193,100.000000
37,1,david raya mart n|arsenal,David Raya Martín,Arsenal,GK,1.000000,90.000000,1.000000,90.000000,36.000000,3240,100.000000
37,3,karl hein|arsenal,Karl Hein,Arsenal,GK,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000
37,2,kepa arrizabalaga revuelta|arsenal,Kepa Arrizabalaga Revuelta,Arsenal,GK,0.000000,0.000000,0.000000,0.000000,0.000000,0,
37,4,tommy setford|arsenal,Tommy Setford,Arsenal,GK,0.000000,0.000000,0.000000,0.000000,0.000000,0,
37,29,albert sambi lokonga|arsenal,Albert Sambi Lokonga,Arsenal,MID,0.000000,0.000000,0.000000,0.000000,,0,0.000000
37,711,andre harriman annous|arsenal,Andre Harriman-Annous,Arsenal,MID,0.000000,0.000000,0.000000,0.000000,,0,
37,16,bukayo saka|arsenal,Bukayo Saka,Arsenal,MID,0.980000,75.000000,0.800000,68.800000,30.000000,2128,100.000000
37,24,christian n rgaard|arsenal,Christian Nørgaard,Arsenal,MID,0.000000,7.900000,0.000000,7.900000,6.000000,56,5.000000
37,21,declan rice|arsenal,Declan Rice,Arsenal,MID,1.000000,88.000000,0.971000,85.400000,35.000000,3003,100.000000
37,266,eberechi eze|arsenal,Eberechi Eze,Arsenal,MID,0.650000,65.000000,0.677000,55.200000,31.000000,1798,100.000000
37,25,ethan nwaneri|arsenal,Ethan Nwaneri,Arsenal,MID,0.000000,0.000000,0.000000,0.000000,6.000000,165,0.000000
37,23,f bio ferreira vieira|arsenal,Fábio Ferreira Vieira,Arsenal,MID,0.000000,0.000000,0.000000,0.000000,,0,0.000000
37,19,gabriel martinelli silva|arsenal,Gabriel Martinelli Silva,Arsenal,MID,0.350000,30.000000,0.357000,31.400000,28.000000,974,75.000000
37,28,ismeal kabia|arsenal,Ismeal Kabia,Arsenal,MID,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000
37,20,leandro trossard|arsenal,Leandro Trossard,Arsenal,MID,0.650000,60.400000,0.667000,60.400000,30.000000,1907,100.000000
37,17,martin degaard|arsenal,Martin Ødegaard,Arsenal,MID,0.350000,25.000000,0.652000,52.500000,23.000000,1273,100.000000
37,26,mart n zubimendi ib ez|arsenal,Martín Zubimendi Ibáñez,Arsenal,MID,0.200000,15.000000,0.917000,79.500000,36.000000,2900,100.000000
37,700,max dowman|arsenal,Max Dowman,Arsenal,MID,0.000000,15.500000,0.000000,15.500000,5.000000,91,15.000000
37,22,mikel merino zaz n|arsenal,Mikel Merino Zazón,Arsenal,MID,0.000000,0.000000,0.000000,0.000000,21.000000,996,0.000000
37,18,noni madueke|arsenal,Noni Madueke,Arsenal,MID,0.020000,15.000000,0.600000,42.200000,25.000000,1122,75.000000
37,42,andr s garc a|aston villa,Andrés García,Aston Villa,DEF,0.000000,6.500000,0.000000,6.500000,5.000000,38,10.000000
37,38,ezri konsa ngoyo|aston villa,Ezri Konsa Ngoyo,Aston Villa,DEF,1.000000,89.200000,1.000000,89.200000,33.000000,2945,100.000000
37,39,ian maatsen|aston villa,Ian Maatsen,Aston Villa,DEF,0.500000,60.000000,0.571000,50.000000,28.000000,1495,100.000000
37,44,lamare bogarde|aston villa,Lamare Bogarde,Aston Villa,DEF,0.500000,32.500000,0.370000,32.500000,27.000000,970,100.000000
37,768,leon routh|aston villa,Leon Routh,Aston Villa,DEF,0.000000,0.000000,0.000000,0.000000,,0,
37,45,lino da cruz sousa|aston villa,Lino da Cruz Sousa,Aston Villa,DEF,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000
37,37,lucas digne|aston villa,Lucas Digne,Aston Villa,DEF,0.500000,30.000000,0.667000,55.500000,30.000000,1752,100.000000
37,36,matty cash|aston villa,Matty Cash,Aston Villa,DEF,0.980000,85.000000,1.000000,87.300000,33.000000,2881,100.000000
37,41,pau torres|aston villa,Pau Torres,Aston Villa,DEF,0.800000,85.000000,0.895000,81.100000,19.000000,1566,100.000000
37,781,tj carroll|aston villa,TJ Carroll,Aston Villa,DEF,0.000000,0.000000,0.000000,0.000000,,0,
37,710,travis patterson|aston villa,Travis Patterson,Aston Villa,DEF,0.000000,0.000000,0.000000,0.000000,0.000000,0,
37,701,triston rowe|aston villa,Triston Rowe,Aston Villa,DEF,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000
37,40,tyrone mings|aston villa,Tyrone Mings,Aston Villa,DEF,0.875000,75.600000,0.875000,75.600000,16.000000,1232,100.000000
37,719,victor lindel f|aston villa,Victor Lindelöf,Aston Villa,DEF,0.200000,15.000000,0.600000,51.700000,15.000000,825,100.000000
37,46,yasin zcan|aston villa,Yasin Özcan,Aston Villa,DEF,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000
37,43,lex moreno lopera|aston villa,Álex Moreno Lopera,Aston Villa,DEF,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000
37,64,ollie watkins|aston villa,Ollie Watkins,Aston Villa,FWD,0.800000,75.000000,0.886000,74.500000,35.000000,2653,100.000000
37,808,tammy abraham|aston villa,Tammy Abraham,Aston Villa,FWD,0.200000,15.000000,0.167000,20.300000,12.000000,278,100.000000
37,65,z piqueno redmond|aston villa,Zépiqueno Redmond,Aston Villa,FWD,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000
37,32,emiliano mart nez romero|aston villa,Emiliano Martínez Romero,Aston Villa,GK,1.000000,88.500000,1.000000,88.500000,31.000000,2745,100.000000
37,35,filip marschall|aston villa,Filip Marschall,Aston Villa,GK,0.000000,0.000000,0.000000,0.000000,,0,0.000000
37,688,james wright|aston villa,James Wright,Aston Villa,GK,0.000000,0.000000,0.000000,0.000000,0.000000,0,
37,34,joe gauci|aston villa,Joe Gauci,Aston Villa,GK,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000
37,33,marco bizot|aston villa,Marco Bizot,Aston Villa,GK,0.000000,0.000000,0.833000,80.400000,6.000000,495,0.000000
37,757,ronnie hollingshead|aston villa,Ronnie Hollingshead,Aston Villa,GK,0.000000,0.000000,0.000000,0.000000,,0,
37,703,sam proctor|aston villa,Sam Proctor,Aston Villa,GK,0.000000,0.000000,0.000000,0.000000,0.000000,0,
37,792,alysson edward franco da rocha dos santos|aston villa,Alysson Edward Franco da Rocha dos Santos,Aston Villa,MID,0.000000,13.300000,0.000000,13.300000,3.000000,47,5.000000
37,59,amadou onana|aston villa,Amadou Onana,Aston Villa,MID,0.219000,17.800000,0.219000,17.800000,24.000000,1738,25.000000
37,60,ben broggio|aston villa,Ben Broggio,Aston Villa,MID,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000
37,58,boubacar kamara|aston villa,Boubacar Kamara,Aston Villa,MID,0.000000,0.000000,0.000000,0.000000,18.000000,1410,0.000000
37,702,bradley burrowes|aston villa,Bradley Burrowes,Aston Villa,MID,0.000000,13.600000,0.000000,13.600000,1.000000,16,0.000000
37,53,donyell malen|aston villa,Donyell Malen,Aston Villa,MID,0.000000,0.000000,0.000000,0.000000,21.000000,640,0.000000
37,699,douglas luiz soares de paulo|aston villa,Douglas Luiz Soares de Paulo,Aston Villa,MID,0.300000,25.000000,0.579000,41.400000,19.000000,840,100.000000
37,50,emiliano buend a stati|aston villa,Emiliano Buendía Stati,Aston Villa,MID,0.600000,60.000000,0.559000,43.400000,34.000000,1579,100.000000
37,56,enzo barrenechea|aston villa,Enzo Barrenechea,Aston Villa,MID,0.000000,0.000000,0.000000,0.000000,,0,0.000000
37,754,george hemmings|aston villa,George Hemmings,Aston Villa,MID,0.000000,10.600000,0.000000,10.600000,2.000000,25,
37,389,harvey elliott|aston villa,Harvey Elliott,Aston Villa,MID,0.000000,0.000000,0.000000,0.000000,5.000000,110,0.000000
37,456,jadon sancho|aston villa,Jadon Sancho,Aston Villa,MID,0.409000,35.700000,0.409000,35.700000,22.000000,862,100.000000
37,62,jamaldeen jimoh aloba|aston villa,Jamaldeen Jimoh-Aloba,Aston Villa,MID,0.000000,0.000000,0.000000,0.000000,1.000000,8,0.000000
37,54,john mcginn|aston villa,John McGinn,Aston Villa,MID,0.964000,72.600000,0.964000,72.600000,28.000000,2043,100.000000
37,63,kadan young|aston villa,Kadan Young,Aston Villa,MID,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000
37,61,leander dendoncker|aston villa,Leander Dendoncker,Aston Villa,MID,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000
37,49,leon bailey|aston villa,Leon Bailey,Aston Villa,MID,0.167000,15.000000,0.167000,26.200000,12.000000,360,100.000000
37,57,lewis dobbin|aston villa,Lewis Dobbin,Aston Villa,MID,0.000000,0.000000,0.000000,0.000000,,0,0.000000
37,47,morgan rogers|aston villa,Morgan Rogers,Aston Villa,MID,1.000000,88.000000,1.000000,88.600000,36.000000,3190,100.000000
37,55,ross barkley|aston villa,Ross Barkley,Aston Villa,MID,0.150000,15.000000,0.316000,33.700000,19.000000,714,50.000000
37,51,samuel iling junior|aston villa,Samuel Iling-Junior,Aston Villa,MID,0.000000,0.000000,0.000000,0.000000,,0,0.000000
37,48,youri tielemans|aston villa,Youri Tielemans,Aston Villa,MID,0.870000,74.600000,0.870000,74.600000,23.000000,1751,100.000000
37,73,adam smith|bournemouth,Adam Smith,Bournemouth,DEF,0.600000,42.100000,0.600000,42.100000,20.000000,895,100.000000
37,74,adrien truffert|bournemouth,Adrien Truffert,Bournemouth,DEF,1.000000,88.800000,1.000000,88.800000,36.000000,3198,
37,685,bafod diakit|bournemouth,Bafodé Diakité,Bournemouth,DEF,0.000000,0.000000,0.833000,69.100000,18.000000,1275,0.000000
37,79,chris mepham|bournemouth,Chris Mepham,Bournemouth,DEF,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000
37,71,illia zabarnyi|bournemouth,Illia Zabarnyi,Bournemouth,DEF,0.000000,0.000000,0.000000,0.000000,,0,0.000000
37,77,james hill|bournemouth,James Hill,Bournemouth,DEF,0.980000,88.000000,0.741000,68.400000,27.000000,1922,100.000000
37,80,julio soler barreto|bournemouth,Julio Soler Barreto,Bournemouth,DEF,0.000000,9.600000,0.000000,9.600000,3.000000,34,100.000000
37,78,juli n araujo z iga|bournemouth,Julián Araujo Zúñiga,Bournemouth,DEF,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000
37,72,marcos senesi bar n|bournemouth,Marcos Senesi Barón,Bournemouth,DEF,1.000000,90.000000,1.000000,88.800000,35.000000,3108,100.000000
37,75,matai akinmboni|bournemouth,Matai Akinmboni,Bournemouth,DEF,0.000000,0.000000,0.000000,0.000000,0.000000,0,100.000000
37,76,owen bevan|bournemouth,Owen Bevan,Bournemouth,DEF,0.000000,0.000000,0.000000,0.000000,0.000000,0,
37,721,veljko milosavljevic|bournemouth,Veljko Milosavljevic,Bournemouth,DEF,0.000000,0.000000,0.571000,49.100000,7.000000,367,0.000000
37,713,lex jim nez s nchez|bournemouth,Álex Jiménez Sánchez,Bournemouth,DEF,0.000000,0.000000,0.000000,0.000000,31.000000,2315,0.000000
37,99,daniel adu adjei|bournemouth,Daniel Adu-Adjei,Bournemouth,FWD,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000
37,98,enes nal|bournemouth,Enes Ünal,Bournemouth,FWD,0.000000,7.900000,0.000000,7.900000,21.000000,196,20.000000
37,97,francisco evanilson de lima barbosa|bournemouth,Francisco Evanilson de Lima Barbosa,Bournemouth,FWD,0.980000,75.000000,0.882000,74.600000,34.000000,2581,100.000000
37,100,junior kroupi|bournemouth,Junior Kroupi,Bournemouth,FWD,0.980000,65.000000,0.613000,46.100000,31.000000,1516,100.000000
37,70,alex paulsen|bournemouth,Alex Paulsen,Bournemouth,GK,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000
37,69,callan mckenna|bournemouth,Callan McKenna,Bournemouth,GK,0.000000,0.000000,0.000000,0.000000,0.000000,0,
37,806,christos mandas|bournemouth,Christos Mandas,Bournemouth,GK,0.000000,0.000000,0.000000,0.000000,,0,
37,782,fraser forster|bournemouth,Fraser Forster,Bournemouth,GK,0.000000,0.000000,0.000000,0.000000,,0,
37,66,norberto murara neto|bournemouth,Norberto Murara Neto,Bournemouth,GK,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000
37,68,will dennis|bournemouth,Will Dennis,Bournemouth,GK,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000
37,67,or e petrovi|bournemouth,Đorđe Petrović,Bournemouth,GK,1.000000,90.000000,1.000000,90.000000,36.000000,3240,100.000000
37,90,alex scott|bournemouth,Alex Scott,Bournemouth,MID,0.900000,88.000000,0.917000,75.700000,36.000000,2758,100.000000
37,801,alex t th|bournemouth,Alex Tóth,Bournemouth,MID,0.000000,0.000000,0.125000,8.600000,8.000000,79,20.000000
37,697,amine adli|bournemouth,Amine Adli,Bournemouth,MID,0.150000,10.000000,0.333000,31.700000,30.000000,1057,20.000000
37,391,ben gannon doak|bournemouth,Ben Gannon-Doak,Bournemouth,MID,0.000000,8.700000,0.000000,8.700000,7.000000,72,0.000000
37,96,ben winterburn|bournemouth,Ben Winterburn,Bournemouth,MID,0.000000,0.000000,0.000000,0.000000,1.000000,6,0.000000
37,799,charlie stevens|bournemouth,Charlie Stevens,Bournemouth,MID,0.000000,0.000000,0.000000,0.000000,,0,
37,86,david brooks|bournemouth,David Brooks,Bournemouth,MID,0.350000,25.000000,0.433000,36.100000,30.000000,1182,100.000000
37,94,dominic sadi|bournemouth,Dominic Sadi,Bournemouth,MID,0.000000,0.000000,0.000000,0.000000,,0,0.000000
37,93,hamed traor|bournemouth,Hamed Traorè,Bournemouth,MID,0.000000,0.000000,0.000000,0.000000,1.000000,16,0.000000
37,81,justin kluivert|bournemouth,Justin Kluivert,Bournemouth,MID,0.000000,0.000000,0.556000,47.400000,18.000000,914,0.000000
37,88,lewis cook|bournemouth,Lewis Cook,Bournemouth,MID,0.250000,25.100000,0.250000,25.100000,16.000000,870,50.000000
37,91,luis sinisterra lucum|bournemouth,Luis Sinisterra Lucumí,Bournemouth,MID,0.000000,0.000000,0.000000,0.000000,,0,0.000000
37,756,malcom dacosta|bournemouth,Malcom DaCosta,Bournemouth,MID,0.000000,0.000000,0.000000,0.000000,,0,
37,84,marcus tavernier|bournemouth,Marcus Tavernier,Bournemouth,MID,0.980000,88.000000,0.906000,78.600000,32.000000,2552,100.000000
37,89,philip billing|bournemouth,Philip Billing,Bournemouth,MID,0.000000,0.000000,0.000000,0.000000,,0,0.000000
37,807,rayan vitor simpl cio rocha|bournemouth,Rayan Vitor Simplício Rocha,Bournemouth,MID,0.980000,75.000000,0.846000,71.800000,13.000000,955,100.000000
37,687,remy rees dottin|bournemouth,Remy Rees-Dottin,Bournemouth,MID,0.000000,0.000000,0.000000,0.000000,0.000000,0,
37,92,romain faivre|bournemouth,Romain Faivre,Bournemouth,MID,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000
37,87,ryan christie|bournemouth,Ryan Christie,Bournemouth,MID,0.150000,15.000000,0.000000,0.000000,26.000000,978,75.000000
37,85,tyler adams|bournemouth,Tyler Adams,Bournemouth,MID,0.826000,75.000000,0.826000,67.300000,23.000000,1589,100.000000
37,95,zain silcott duberry|bournemouth,Zain Silcott-Duberry,Bournemouth,MID,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000
37,116,aaron hickey|brentford,Aaron Hickey,Brentford,DEF,0.400000,30.000000,0.400000,29.500000,20.000000,649,100.000000
37,114,benjamin arthur|brentford,Benjamin Arthur,Brentford,DEF,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000
37,115,benjamin fredrick|brentford,Benjamin Fredrick,Brentford,DEF,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000
37,824,conor mcmanus|brentford,Conor McManus,Brentford,DEF,0.000000,0.000000,0.000000,0.000000,,0,
37,111,ethan pinnock|brentford,Ethan Pinnock,Brentford,DEF,0.050000,10.000000,1.000000,79.500000,4.000000,318,10.000000
37,118,jayden meghoma|brentford,Jayden Meghoma,Brentford,DEF,0.000000,0.000000,0.000000,0.000000,,0,0.000000
37,823,joshua stephenson|brentford,Joshua Stephenson,Brentford,DEF,0.000000,0.000000,0.000000,0.000000,,0,
37,107,keane lewis potter|brentford,Keane Lewis-Potter,Brentford,DEF,0.200000,15.000000,0.588000,49.200000,34.000000,1782,50.000000
37,117,kim ji soo|brentford,Kim Ji-soo,Brentford,DEF,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000
37,108,kristoffer ajer|brentford,Kristoffer Ajer,Brentford,DEF,0.650000,65.000000,0.731000,63.600000,26.000000,1724,100.000000
37,112,mads roerslev rasmussen|brentford,Mads Roerslev Rasmussen,Brentford,DEF,0.000000,0.000000,0.000000,0.000000,,0,0.000000
37,110,michael kayode|brentford,Michael Kayode,Brentford,DEF,1.000000,88.000000,1.000000,87.900000,35.000000,3078,100.000000
37,106,nathan collins|brentford,Nathan Collins,Brentford,DEF,0.900000,85.000000,0.909000,83.400000,33.000000,2791,90.000000
37,819,ollie shield|brentford,Ollie Shield,Brentford,DEF,0.000000,0.000000,0.000000,0.000000,,0,
37,109,rico henry|brentford,Rico Henry,Brentford,DEF,0.000000,0.000000,0.000000,0.000000,25.000000,1322,0.000000
37,113,sepp van den berg|brentford,Sepp van den Berg,Brentford,DEF,0.980000,88.300000,0.967000,88.300000,30.000000,2663,100.000000
37,136,igor thiago nascimento rodrigues|brentford,Igor Thiago Nascimento Rodrigues,Brentford,FWD,1.000000,88.000000,0.972000,85.800000,36.000000,3102,100.000000
37,137,iwan morgan|brentford,Iwan Morgan,Brentford,FWD,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000
37,797,kaye furo|brentford,Kaye Furo,Brentford,FWD,0.000000,0.800000,0.000000,0.800000,1.000000,1,100.000000
37,101,caoimh n kelleher|brentford,Caoimhín Kelleher,Brentford,GK,1.000000,90.000000,1.000000,90.000000,35.000000,3150,100.000000
37,102,ellery balcombe|brentford,Ellery Balcombe,Brentford,GK,0.000000,0.000000,0.000000,0.000000,0.000000,0,
37,105,h kon rafn valdimarsson|brentford,Hákon Rafn Valdimarsson,Brentford,GK,0.000000,90.000000,1.000000,90.000000,1.000000,90,0.000000
37,104,julian eyestone|brentford,Julian Eyestone,Brentford,GK,0.000000,0.000000,0.000000,0.000000,0.000000,0,
37,103,matthew cox|brentford,Matthew Cox,Brentford,GK,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000
37,122,antoni milambo|brentford,Antoni Milambo,Brentford,MID,0.000000,0.000000,0.000000,0.000000,1.000000,45,0.000000
37,83,dango ouattara|brentford,Dango Ouattara,Brentford,MID,0.900000,75.000000,0.767000,67.300000,30.000000,2091,100.000000
37,128,frank onyeka|brentford,Frank Onyeka,Brentford,MID,0.000000,0.000000,0.000000,0.000000,6.000000,88,0.000000
37,123,f bio freitas gouveia carvalho|brentford,Fábio Freitas Gouveia Carvalho,Brentford,MID,0.000000,0.000000,0.000000,0.000000,6.000000,100,0.000000
37,127,gustavo nunes fernandes gomes|brentford,Gustavo Nunes Fernandes Gomes,Brentford,MID,0.000000,0.000000,0.000000,0.000000,,0,0.000000
37,124,jordan henderson|brentford,Jordan Henderson,Brentford,MID,0.700000,60.000000,0.700000,58.100000,30.000000,1825,90.000000
37,748,josh dasilva|brentford,Josh Dasilva,Brentford,MID,0.000000,0.800000,0.000000,0.800000,1.000000,1,0.000000
37,120,kevin schade|brentford,Kevin Schade,Brentford,MID,0.980000,82.000000,0.939000,78.900000,33.000000,2627,100.000000
37,810,luka bentt|brentford,Luka Bentt,Brentford,MID,0.000000,0.000000,0.000000,0.000000,,0,
37,126,mathias jensen|brentford,Mathias Jensen,Brentford,MID,0.800000,65.000000,0.706000,58.900000,34.000000,2095,
37,121,mikkel damsgaard|brentford,Mikkel Damsgaard,Brentford,MID,0.750000,65.000000,0.742000,60.400000,31.000000,1949,100.000000
37,133,myles peart harris|brentford,Myles Peart-Harris,Brentford,MID,0.000000,0.000000,0.000000,0.000000,1.000000,1,0.000000
37,132,paris maghoma|brentford,Paris Maghoma,Brentford,MID,0.000000,0.000000,0.000000,0.000000,,0,0.000000
37,27,reiss nelson|brentford,Reiss Nelson,Brentford,MID,0.000000,15.000000,0.000000,11.000000,9.000000,117,20.000000
37,826,riley owen|brentford,Riley Owen,Brentford,MID,0.000000,0.000000,0.000000,0.000000,,0,
37,130,romelle donovan|brentford,Romelle Donovan,Brentford,MID,0.000000,8.100000,0.000000,8.100000,4.000000,38,
37,134,ryan trevitt|brentford,Ryan Trevitt,Brentford,MID,0.000000,0.000000,0.000000,0.000000,,0,0.000000
37,125,vitaly janelt|brentford,Vitaly Janelt,Brentford,MID,0.750000,60.000000,0.565000,52.100000,23.000000,1282,100.000000
37,129,yehor yarmoliuk|brentford,Yehor Yarmoliuk,Brentford,MID,0.650000,65.000000,0.806000,69.100000,36.000000,2564,100.000000
37,131,yunus emre konak|brentford,Yunus Emre Konak,Brentford,MID,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000
37,153,adam webster|brighton,Adam Webster,Brighton,DEF,0.000000,0.000000,0.000000,0.000000,,0,0.000000
37,156,charlie tasker|brighton,Charlie Tasker,Brighton,DEF,0.000000,0.000000,0.000000,0.000000,0.000000,0,
37,144,diego coppola|brighton,Diego Coppola,Brighton,DEF,0.000000,0.000000,0.000000,0.000000,5.000000,193,0.000000
37,154,eiran cashin|brighton,Eiran Cashin,Brighton,DEF,0.000000,0.000000,0.000000,0.000000,,0,0.000000
37,148,ferdi kad o lu|brighton,Ferdi Kadıoğlu,Brighton,DEF,0.914000,83.200000,0.914000,83.200000,35.000000,2950,100.000000
37,761,freddie simmonds|brighton,Freddie Simmonds,Brighton,DEF,0.000000,0.000000,0.000000,0.000000,,0,
37,149,igor julio dos santos de paulo|brighton,Igor Julio dos Santos de Paulo,Brighton,DEF,0.000000,0.000000,0.250000,22.900000,4.000000,103,0.000000
37,155,jacob slater|brighton,Jacob Slater,Brighton,DEF,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000
37,151,jan paul van hecke|brighton,Jan Paul van Hecke,Brighton,DEF,1.000000,88.000000,1.000000,89.100000,34.000000,3030,100.000000
37,152,jo l veltman|brighton,Joël Veltman,Brighton,DEF,0.250000,15.000000,0.348000,38.600000,23.000000,983,50.000000
37,146,lewis dunk|brighton,Lewis Dunk,Brighton,DEF,0.800000,84.900000,0.935000,84.900000,31.000000,2657,90.000000
37,145,maxim de cuyper|brighton,Maxim De Cuyper,Brighton,DEF,0.800000,75.000000,0.536000,42.200000,28.000000,1269,90.000000
37,143,olivier boscagli|brighton,Olivier Boscagli,Brighton,DEF,0.200000,75.000000,0.750000,64.100000,12.000000,799,10.000000
37,147,pervis estupi n tenorio|brighton,Pervis Estupiñán Tenorio,Brighton,DEF,0.000000,0.000000,0.000000,0.000000,,0,0.000000
37,150,tariq lamptey|brighton,Tariq Lamptey,Brighton,DEF,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000
37,181,charalampos kostoulas|brighton,Charalampos Kostoulas,Brighton,FWD,0.105000,14.200000,0.105000,14.200000,19.000000,312,10.000000
37,178,danny welbeck|brighton,Danny Welbeck,Brighton,FWD,0.800000,65.000000,0.686000,57.900000,35.000000,2127,80.000000
37,179,evan ferguson|brighton,Evan Ferguson,Brighton,FWD,0.000000,0.000000,0.000000,0.000000,,0,0.000000
37,180,stefanos tzimas|brighton,Stefanos Tzimas,Brighton,FWD,0.000000,0.000000,0.000000,0.000000,9.000000,132,0.000000
37,139,bart verbruggen|brighton,Bart Verbruggen,Brighton,GK,1.000000,90.000000,1.000000,90.000000,36.000000,3240,100.000000
37,141,carl rushworth|brighton,Carl Rushworth,Brighton,GK,0.000000,0.000000,0.000000,0.000000,,0,0.000000
37,138,jason steele|brighton,Jason Steele,Brighton,GK,0.000000,0.000000,0.000000,0.000000,0.000000,0,
37,142,kjell scherpen|brighton,Kjell Scherpen,Brighton,GK,0.000000,0.000000,0.000000,0.000000,,0,0.000000
37,140,tom mcgill|brighton,Tom McGill,Brighton,GK,0.000000,0.000000,0.000000,0.000000,0.000000,0,
37,165,abdallah sima|brighton,Abdallah Sima,Brighton,MID,0.000000,0.000000,0.000000,0.000000,,0,0.000000
37,176,adrian mazilu|brighton,Adrian Mazilu,Brighton,MID,0.000000,0.000000,0.000000,0.000000,,0,0.000000
37,177,andrew moran|brighton,Andrew Moran,Brighton,MID,0.000000,0.000000,0.000000,0.000000,,0,0.000000
37,162,brajan gruda|brighton,Brajan Gruda,Brighton,MID,0.000000,0.000000,0.000000,0.000000,18.000000,708,0.000000
37,167,carlos baleba|brighton,Carlos Baleba,Brighton,MID,0.759000,60.000000,0.759000,51.000000,29.000000,1534,100.000000
37,169,diego g mez amarilla|brighton,Diego Gómez Amarilla,Brighton,MID,0.750000,60.000000,0.417000,33.100000,30.000000,2034,75.000000
37,158,georginio rutter|brighton,Georginio Rutter,Brighton,MID,0.200000,15.000000,0.667000,54.900000,30.000000,1735,50.000000
37,795,harry howell|brighton,Harry Howell,Brighton,MID,0.000000,0.000000,0.333000,27.600000,3.000000,92,0.000000
37,163,jack hinshelwood|brighton,Jack Hinshelwood,Brighton,MID,0.900000,80.000000,0.720000,60.600000,25.000000,1582,100.000000
37,170,james milner|brighton,James Milner,Brighton,MID,0.050000,33.700000,0.316000,33.700000,19.000000,714,100.000000
37,171,jeremy sarmiento morante|brighton,Jeremy Sarmiento Morante,Brighton,MID,0.000000,0.000000,0.000000,0.000000,,0,0.000000
