GW,player_id,player_key,player,team,Pos,start,mins,api_start,api_mins,appearances,total_minutes,chance_of_playing
37,310,thierno barry|everton,Thierno Barry,Everton,FWD,0.35,30,0.556,46.6,36,1798,100
37,312,youssef ramalho chermiti|everton,Youssef Ramalho Chermiti,Everton,FWD,0,0,0,0,0,0,0
37,289,harry tyrer|everton,Harry Tyrer,Everton,GK,0,0,0,0,0,0,0
37,287,jordan pickford|everton,Jordan Pickford,Everton,GK,1,90,1,90,36,3240,100
37,288,mark travers|everton,Mark Travers,Everton,GK,0,0,0,0,0,0,100
37,630,tom king|everton,Tom King,Everton,GK,0,0,0,0,0,0,
37,306,callum bates|everton,Callum Bates,Everton,MID,0,0,0,0,0,0,
37,301,carlos alcaraz dur n|everton,Carlos Alcaraz Durán,Everton,MID,0.316,31.8,0.316,31.8,19,673,65
37,307,coby ebere|everton,Coby Ebere,Everton,MID,0,0,0,0,,0,
37,300,dwight mcneil|everton,Dwight McNeil,Everton,MID,0.05,5,0.667,52.4,21,1159,10
37,305,harrison armstrong|everton,Harrison Armstrong,Everton,MID,0,0,0.5,38.2,12,496,0
37,302,idrissa gana gueye|everton,Idrissa Gana Gueye,Everton,MID,0,0,0.5,41.9,25,2094,0
37,299,iliman ndiaye|everton,Iliman Ndiaye,Everton,MID,1,86.7,1,86.7,30,2601,100
37,308,isaac heath|everton,Isaac Heath,Everton,MID,0,0,0,0,,0,0
37,419,jack grealish|everton,Jack Grealish,Everton,MID,0,0,0,0,20,1627,0
37,303,james garner|everton,James Garner,Everton,MID,1,89.8,1,89.8,36,3233,100
37,309,jenson metcalfe|everton,Jenson Metcalfe,Everton,MID,0,0,0,0,,0,0
37,242,kiernan dewsbury hall|everton,Kiernan Dewsbury-Hall,Everton,MID,0.966,84.3,0.966,84.3,29,2456,100
37,728,merlin r hl|everton,Merlin Röhl,Everton,MID,0.05,10,0.286,33.6,14,527,20
37,304,tim iroegbunam|everton,Tim Iroegbunam,Everton,MID,0.8,60,0.556,45.7,27,1322,100
37,707,tyler dibling|everton,Tyler Dibling,Everton,MID,0,22.3,0.286,22.3,14,349,0
37,704,tyler onyango|everton,Tyler Onyango,Everton,MID,0,0,0,0,,0,0
37,243,tyrique george|everton,Tyrique George,Everton,MID,0.077,20.3,0.077,20.3,13,306,100
37,316,antonee robinson|fulham,Antonee Robinson,Fulham,DEF,0.8,85,0.75,62.9,20,1307,90
37,318,calvin bassey|fulham,Calvin Bassey,Fulham,DEF,0.929,83.1,0.929,83.1,28,2352,100
37,320,issa diop|fulham,Issa Diop,Fulham,DEF,0.8,54,0.545,54,11,637,20
37,317,joachim andersen|fulham,Joachim Andersen,Fulham,DEF,0,0,0,0,33,2882,0
37,321,jorge cuenca barreno|fulham,Jorge Cuenca Barreno,Fulham,DEF,0,0,0.786,64.4,14,931,0
37,322,kenny tete|fulham,Kenny Tete,Fulham,DEF,0.2,10,0.955,80.9,22,1791,100
37,323,samuel amissah|fulham,Samuel Amissah,Fulham,DEF,0,0,0,0,0,0,
37,319,timothy castagne|fulham,Timothy Castagne,Fulham,DEF,0.98,85,0.643,56,28,1658,100
37,737,jonah kusi asare|fulham,Jonah Kusi-Asare,Fulham,FWD,0,6,0,6,7,49,
37,337,ra l jim nez rodr guez|fulham,Raúl Jiménez Rodríguez,Fulham,FWD,0.8,61.1,0.794,61.1,34,2142,100
37,338,rodrigo muniz carvalho|fulham,Rodrigo Muniz Carvalho,Fulham,FWD,0.2,30,0.421,40.9,19,850,100
37,786,alfie mcnally|fulham,Alfie McNally,Fulham,GK,0,0,0,0,,0,
37,664,benjamin lecomte|fulham,Benjamin Lecomte,Fulham,GK,0,0,0,0,0,0,
37,314,bernd leno|fulham,Bernd Leno,Fulham,GK,1,90,1,90,36,3240,100
37,315,steven benda|fulham,Steven Benda,Fulham,GK,0,0,0,0,,0,0
37,324,alex iwobi|fulham,Alex Iwobi,Fulham,MID,1,88,0,0,27,2264,100
37,327,andreas hoelgebaum pereira|fulham,Andreas Hoelgebaum Pereira,Fulham,MID,0,0,0,0,0,0,0
37,325,emile smith rowe|fulham,Emile Smith Rowe,Fulham,MID,0.75,60,0.571,47.1,35,1760,100
37,336,harrison reed|fulham,Harrison Reed,Fulham,MID,0.143,11.1,0.143,11.1,7,89,100
37,329,harry wilson|fulham,Harry Wilson,Fulham,MID,0.98,65,0.941,77.1,34,2645,100
37,335,josh king|fulham,Josh King,Fulham,MID,0.05,10,0.5,38.5,30,1249,50
37,731,kevin santos lopes de macedo|fulham,Kevin Santos Lopes de Macedo,Fulham,MID,0,0,0.333,34.7,24,926,0
37,334,luke harris|fulham,Luke Harris,Fulham,MID,0,0,0,0,,0,0
37,333,martial godo|fulham,Martial Godo,Fulham,MID,0,0,0,0,,0,0
37,424,oscar bobb|fulham,Oscar Bobb,Fulham,MID,0.25,25,0.429,38.4,21,881,80
37,328,ryan sessegnon|fulham,Ryan Sessegnon,Fulham,MID,0.05,5,0.37,32.3,27,1816,10
37,727,samuel chukwueze|fulham,Samuel Chukwueze,Fulham,MID,0.455,60,0.455,44.1,22,1056,100
37,330,sander berge|fulham,Sander Berge,Fulham,MID,0,83.5,0.97,83.5,33,2769,0
37,332,sa a luki|fulham,Saša Lukić,Fulham,MID,0.76,63.2,0.76,63.2,25,1640,100
37,770,seth ridgeon|fulham,Seth Ridgeon,Fulham,MID,0,0,0,0,,0,
37,331,tom cairney|fulham,Tom Cairney,Fulham,MID,0.261,28.1,0.261,28.1,23,726,100
37,347,gabriel gudmundsson|leeds,Gabriel Gudmundsson,Leeds,DEF,0,0,0.484,41,32,2637,0
37,349,isaac schmidt|leeds,Isaac Schmidt,Leeds,DEF,0,0,0,0,0,0,0
37,344,jaka bijol|leeds,Jaka Bijol,Leeds,DEF,0.826,75,0.826,73.2,23,1729,100
37,706,james justin|leeds,James Justin,Leeds,DEF,0.98,85,0.704,60.6,27,1713,100
37,342,jayden bogle|leeds,Jayden Bogle,Leeds,DEF,0.98,81.6,0.939,81.6,33,2718,100
37,837,jayden lienou|leeds,Jayden Lienou,Leeds,DEF,0,0,0,0,,0,
37,348,joe rodon|leeds,Joe Rodon,Leeds,DEF,0.939,88,0.939,83.2,33,2772,100
37,343,pascal struijk|leeds,Pascal Struijk,Leeds,DEF,0.2,10,0.727,64.4,33,2845,75
37,346,sam byram|leeds,Sam Byram,Leeds,DEF,0,6,0,6,1,7,
37,345,sebastiaan bornauw|leeds,Sebastiaan Bornauw,Leeds,DEF,0.05,10,0.4,30.8,10,338,30
37,691,dominic calvert lewin|leeds,Dominic Calvert-Lewin,Leeds,FWD,0.98,88,0.848,75.9,33,2563,100
37,741,harry gray|leeds,Harry Gray,Leeds,FWD,0,0,0,0,0,0,0
37,362,jo l piroe|leeds,Joël Piroe,Leeds,FWD,0,0,0.143,13.4,14,216,0
37,365,lukas nmecha|leeds,Lukas Nmecha,Leeds,FWD,0.05,20,0.31,29.2,29,945,70
37,364,mateo joseph fern ndez regatillo|leeds,Mateo Joseph Fernández-Regatillo,Leeds,FWD,0,0,0,0,,0,0
37,363,patrick bamford|leeds,Patrick Bamford,Leeds,FWD,0,0,0,0,0,0,0
37,340,alex cairns|leeds,Alex Cairns,Leeds,GK,0,0,0,0,0,0,
37,339,illan meslier|leeds,Illan Meslier,Leeds,GK,0,0,0,0,0,0,
37,341,karl darlow|leeds,Karl Darlow,Leeds,GK,1,90,1,90,20,1800,100
37,665,lucas estella perri|leeds,Lucas Estella Perri,Leeds,GK,0,0,1,90,16,1440,0
37,660,anton stach|leeds,Anton Stach,Leeds,MID,0.98,85,0.964,81.6,28,2296,100
37,350,brenden aaronson|leeds,Brenden Aaronson,Leeds,MID,0.8,63.7,0.8,63.7,35,2300,100
37,359,charlie crew|leeds,Charlie Crew,Leeds,MID,0,0,0,0,,0,0
37,353,daniel james|leeds,Daniel James,Leeds,MID,0.05,15,0.294,24.6,17,468,33
37,361,darko gyabi|leeds,Darko Gyabi,Leeds,MID,0,0,0,0,,0,0
37,354,ethan ampadu|leeds,Ethan Ampadu,Leeds,MID,1,89.1,1,89.1,33,2939,100
37,168,facundo buonanotte|leeds,Facundo Buonanotte,Leeds,MID,0,0,0,0,3,69,0
37,356,ilia gruev|leeds,Ilia Gruev,Leeds,MID,0,0,0,0,23,1318,0
37,352,jack harrison|leeds,Jack Harrison,Leeds,MID,0,0,0,0,11,262,0
37,360,joe gelhardt|leeds,Joe Gelhardt,Leeds,MID,0,0,0,0,,0,0
37,357,largie ramazani|leeds,Largie Ramazani,Leeds,MID,0,0,0,0,,0,0
37,698,noah okafor|leeds,Noah Okafor,Leeds,MID,0,0,0,0,28,1553,0
37,838,rhys chadwick|leeds,Rhys Chadwick,Leeds,MID,0,0,0,0,,0,
37,787,sam chambers|leeds,Sam Chambers,Leeds,MID,0,0,0,0,,0,
37,355,sam greenwood|leeds,Sam Greenwood,Leeds,MID,0,0,0,0,,0,0
37,493,sean longstaff|leeds,Sean Longstaff,Leeds,MID,0.05,5,0.455,40.6,22,973,75
37,358,tanaka ao|leeds,Tanaka Ao,Leeds,MID,0.8,80,0.462,41.4,26,1171,100
37,351,wilfried gnonto|leeds,Wilfried Gnonto,Leeds,MID,0.2,15,0.19,19.7,21,470,75
37,378,amara nallo|liverpool,Amara Nallo,Liverpool,DEF,0,0,0,0,0,0,0
37,372,andrew robertson|liverpool,Andrew Robertson,Liverpool,DEF,0.15,15,0.435,43.1,23,1083,90
37,380,calvin ramsay|liverpool,Calvin Ramsay,Liverpool,DEF,0,0,0,0,0,0,0
37,375,conor bradley|liverpool,Conor Bradley,Liverpool,DEF,0,0,0,0,15,928,0
37,692,giovanni leoni|liverpool,Giovanni Leoni,Liverpool,DEF,0,0,0,0,,0,0
37,374,ibrahima konat|liverpool,Ibrahima Konaté,Liverpool,DEF,1,85.6,1,85.6,34,2912,100
37,370,jeremie frimpong|liverpool,Jeremie Frimpong,Liverpool,DEF,0.6,60,0.6,47.8,20,1016,100
37,376,joe gomez|liverpool,Joe Gomez,Liverpool,DEF,0,5,0.316,24.9,19,528,20
37,377,konstantinos tsimikas|liverpool,Konstantinos Tsimikas,Liverpool,DEF,0,0,0,0,,0,0
37,371,milos kerkez|liverpool,Milos Kerkez,Liverpool,DEF,0.812,75,0.812,65.4,32,2154,100
37,379,rhys williams|liverpool,Rhys Williams,Liverpool,DEF,0,0,0,0,0,0,0
37,832,talla ndiaye|liverpool,Talla Ndiaye,Liverpool,DEF,0,0,0,0,,0,0
37,373,virgil van dijk|liverpool,Virgil van Dijk,Liverpool,DEF,1,90,1,90,36,3240,100
37,760,wellity lucky|liverpool,Wellity Lucky,Liverpool,DEF,0,0,0,0,,0,0
37,499,alexander isak|liverpool,Alexander Isak,Liverpool,FWD,0.5,60,0.571,46.4,14,694,100
37,397,darwin n ez ribeiro|liverpool,Darwin Núñez Ribeiro,Liverpool,FWD,0,0,0,0,0,0,0
37,661,hugo ekitik|liverpool,Hugo Ekitiké,Liverpool,FWD,0,0,0,0,28,1797,0
37,398,jayden danns|liverpool,Jayden Danns,Liverpool,FWD,0,0,0,0,0,0,0
37,830,will wright|liverpool,Will Wright,Liverpool,FWD,0,0,0,0,,0,0
37,366,alisson becker|liverpool,Alisson Becker,Liverpool,GK,0.5,45,0.5,45,25,2250,50
37,369,freddie woodman|liverpool,Freddie Woodman,Liverpool,GK,0.667,67.1,0.667,67.1,3,212,0
37,367,giorgi mamardashvili|liverpool,Giorgi Mamardashvili,Liverpool,GK,1,86.3,1,86.3,9,777,100
37,368,rmin p csi|liverpool,Ármin Pécsi,Liverpool,GK,0,0,0,0,0,0,0
37,386,alexis mac allister|liverpool,Alexis Mac Allister,Liverpool,MID,0.829,68.9,0.829,68.9,35,2474,100
37,384,cody gakpo|liverpool,Cody Gakpo,Liverpool,MID,0.882,74.3,0.882,74.3,34,2573,100
37,388,curtis jones|liverpool,Curtis Jones,Liverpool,MID,0.5,50.4,0.5,50.4,32,1743,100
37,387,dominik szoboszlai|liverpool,Dominik Szoboszlai,Liverpool,MID,1,89.8,1,89.8,34,3052,100
37,392,endo wataru|liverpool,Endo Wataru,Liverpool,MID,0,0,0,0,8,170,0
37,385,federico chiesa|liverpool,Federico Chiesa,Liverpool,MID,0.04,10,0.04,10,25,293,100
37,382,florian wirtz|liverpool,Florian Wirtz,Liverpool,MID,0.871,73.8,0.871,73.8,31,2333,100
37,394,james mcconnell|liverpool,James McConnell,Liverpool,MID,0,0,0,0,,0,0
37,746,kieran morrison|liverpool,Kieran Morrison,Liverpool,MID,0,0,0,0,,0,
37,383,luis d az marulanda|liverpool,Luis Díaz Marulanda,Liverpool,MID,0,0,0,0,,0,0
37,381,mohamed salah|liverpool,Mohamed Salah,Liverpool,MID,0,0,0.44,40.4,25,2055,0
37,686,rio ngumoha|liverpool,Rio Ngumoha,Liverpool,MID,0.05,15,0.176,19.8,17,385,50
37,390,ryan gravenberch|liverpool,Ryan Gravenberch,Liverpool,MID,0.941,82.9,0.941,82.9,34,2844,100
37,393,stefan baj eti maquieira|liverpool,Stefan Bajčetić Maquieira,Liverpool,MID,0,0,0,0,0,0,0
37,396,trey nyoni|liverpool,Trey Nyoni,Liverpool,MID,0,2.4,0,2.4,5,14,
37,395,tyler morton|liverpool,Tyler Morton,Liverpool,MID,0,0,0,0,,0,0
37,406,abdukodir khusanov|manchester city,Abdukodir Khusanov,Man City,DEF,0.8,75,0.684,62.5,19,1247,100
37,409,john stones|manchester city,John Stones,Man City,DEF,0,0,0.571,46.9,7,351,0
37,403,jo ko gvardiol|manchester city,Joško Gvardiol,Man City,DEF,0,0,0.703,60.4,16,1301,0
37,404,manuel akanji|manchester city,Manuel Akanji,Man City,DEF,0,0,0,0,0,0,0
37,260,marc gu hi|manchester city,Marc Guéhi,Man City,DEF,1,90,1,90,33,2970,100
37,407,matheus nunes|manchester city,Matheus Nunes,Man City,DEF,0.938,84,0.938,84,32,2714,100
37,794,max alleyne|manchester city,Max Alleyne,Man City,DEF,0,0,1,67.5,2,135,0
37,405,nathan ak|manchester city,Nathan Aké,Man City,DEF,0.2,15,0.312,32.4,16,578,75
37,411,nico o reilly|manchester city,Nico O'Reilly,Man City,DEF,0.9,75.6,0.848,75.6,33,2553,100
37,402,rayan a t nouri|manchester city,Rayan Aït-Nouri,Man City,DEF,0.5,60,0.733,55.6,15,868,100
37,410,rico lewis|manchester city,Rico Lewis,Man City,DEF,0,0,0.3,27.8,10,311,0
37,408,r ben dos santos gato alves dias|manchester city,Rúben dos Santos Gato Alves Dias,Man City,DEF,0,0,0.92,81,25,2049,0
37,740,stephen mfuni|manchester city,Stephen Mfuni,Man City,DEF,0,0,0,0,,0,0
37,412,vitor de oliveira nunes dos reis|manchester city,Vitor de Oliveira Nunes dos Reis,Man City,DEF,0,0,0,0,,0,0
37,430,erling haaland|manchester city,Erling Haaland,Man City,FWD,1,88,0.971,83.8,34,2863,100
37,399,ederson santana de moraes|manchester city,Ederson Santana de Moraes,Man City,GK,0,0,0,0,0,0,0
37,736,gianluigi donnarumma|manchester city,Gianluigi Donnarumma,Man City,GK,1,90,1,90,32,2880,100
37,182,james trafford|manchester city,James Trafford,Man City,GK,0,0,1,90,3,270,0
37,401,marcus bettinelli|manchester city,Marcus Bettinelli,Man City,GK,0,0,0,0,0,0,100
37,82,antoine semenyo|manchester city,Antoine Semenyo,Man City,MID,0.9,85,1,88.2,34,2998,100
37,416,bernardo mota veiga de carvalho e silva|manchester city,Bernardo Mota Veiga de Carvalho e Silva,Man City,MID,0.886,75.2,0.886,75.2,35,2678,100
37,763,charlie gray|manchester city,Charlie Gray,Man City,MID,0,0,0,0,,0,
37,425,claudio echeverri|manchester city,Claudio Echeverri,Man City,MID,0,0,0,0,,0,0
37,739,divine mukasa|manchester city,Divine Mukasa,Man City,MID,0,0,0,0,2,25,0
37,418,j r my doku|manchester city,Jérémy Doku,Man City,MID,0.9,75,0.667,58.2,27,1653,100
37,429,kalvin phillips|manchester city,Kalvin Phillips,Man City,MID,0,0,0,0,0,0,0
37,422,mateo kova i|manchester city,Mateo Kovačić,Man City,MID,0,0,0,7.9,3,28,0
37,423,nico gonz lez iglesias|manchester city,Nico González Iglesias,Man City,MID,0.15,15,0.667,58.2,24,1471,33
37,413,omar marmoush|manchester city,Omar Marmoush,Man City,MID,0.05,25,0.368,28.5,19,599,50
37,414,phil foden|manchester city,Phil Foden,Man City,MID,0.15,15,0.7,59.6,30,1873,50
37,417,rayan cherki|manchester city,Rayan Cherki,Man City,MID,0.8,65,0.633,53.4,30,1695,100
37,764,reigan heskey|manchester city,Reigan Heskey,Man City,MID,0,0,0,0,,0,
37,421,rodrigo rodri hernandez cascante|manchester city,Rodrigo 'Rodri' Hernandez Cascante,Man City,MID,0,0,0.6,51.7,20,1420,0
37,742,ryan mcaidoo|manchester city,Ryan McAidoo,Man City,MID,0,0,0,0,,0,
37,428,sverre nypan|manchester city,Sverre Nypan,Man City,MID,0,0,0,0,,0,100
37,415,s vio moreira de oliveira|manchester city,Sávio Moreira de Oliveira,Man City,MID,0.05,5,0.238,25.4,21,603,15
37,427,tijjani reijnders|manchester city,Tijjani Reijnders,Man City,MID,0.1,15,0.667,54.4,27,1547,33
37,420,i lkay g ndo an|manchester city,İlkay Gündoğan,Man City,MID,0,0,0,0,0,0,0
37,447,ayden heaven|manchester united,Ayden Heaven,Man Utd,DEF,0.1,10,0.647,51.3,17,920,20
37,439,diego le n blanco|manchester united,Diego León Blanco,Man Utd,DEF,0,0,0,0,0,0,
37,440,diogo dalot teixeira|manchester united,Diogo Dalot Teixeira,Man Utd,DEF,0.848,80,0.848,74.6,33,2519,100
37,788,godwill kukonki|manchester united,Godwill Kukonki,Man Utd,DEF,0,0,0,0,,0,
37,445,harry amass|manchester united,Harry Amass,Man Utd,DEF,0,0,0,0,0,0,0
37,442,harry maguire|manchester united,Harry Maguire,Man Utd,DEF,0.81,80,0.81,68,21,1469,100
37,444,leny yoro|manchester united,Leny Yoro,Man Utd,DEF,0.1,10,0.581,51.8,31,1714,30
37,437,lisandro mart nez|manchester united,Lisandro Martínez,Man Utd,DEF,0.75,80,0.688,62.5,16,1049,100
37,443,luke shaw|manchester united,Luke Shaw,Man Utd,DEF,1,84.7,1,84.7,36,3049,100
37,436,matthijs de ligt|manchester united,Matthijs de Ligt,Man Utd,DEF,0,0,0,0,13,1170,0
37,438,noussair mazraoui|manchester united,Noussair Mazraoui,Man Utd,DEF,0.526,60,0.526,44.2,19,904,100
37,441,patrick dorgu|manchester united,Patrick Dorgu,Man Utd,DEF,0.1,15,0.583,53.5,24,1369,75
37,446,tyler fredricson|manchester united,Tyler Fredricson,Man Utd,DEF,0,1.7,0,1.7,1,2,0
37,448,tyrell malacia|manchester united,Tyrell Malacia,Man Utd,DEF,0,3,0,3,2,7,0
37,681,benjamin sesko|manchester united,Benjamin Sesko,Man Utd,FWD,0.5,60,0.425,38.1,30,1630,100
37,467,chido obi|manchester united,Chido Obi,Man Utd,FWD,0,0,0,0,0,0,
37,468,ethan wheatley|manchester united,Ethan Wheatley,Man Utd,FWD,0,0,0,0,0,0,0
37,466,joshua zirkzee|manchester united,Joshua Zirkzee,Man Utd,FWD,0.227,23.3,0.227,23.3,22,581,100
37,465,rasmus h jlund|manchester united,Rasmus Højlund,Man Utd,FWD,0,0,0,0,0,0,0
37,431,altay bay nd r|manchester united,Altay Bayındır,Man Utd,GK,0,0,1,90,6,540,0
37,432,andr onana|manchester united,André Onana,Man Utd,GK,0,0,0,0,0,0,0
37,435,dermot mee|manchester united,Dermot Mee,Man Utd,GK,0,0,0,0,0,0,
37,433,elyh harrison|manchester united,Elyh Harrison,Man Utd,GK,0,0,0,0,,0,0
37,733,senne lammens|manchester united,Senne Lammens,Man Utd,GK,1,90,1,90,30,2700,100
37,434,tom heaton|manchester united,Tom Heaton,Man Utd,GK,0,0,0,0,0,0,
37,452,amad diallo|manchester united,Amad Diallo,Man Utd,MID,0.35,25,0.833,70.2,30,2159,100
37,454,antony dos santos|manchester united,Antony dos Santos,Man Utd,MID,0,0,0,0,0,0,0
37,769,bendito mantato|manchester united,Bendito Mantato,Man Utd,MID,0,12.8,0,12.8,1,15,0
37,449,bruno borges fernandes|manchester united,Bruno Borges Fernandes,Man Utd,MID,1,88,1,87.4,33,2885,100
37,119,bryan mbeumo|manchester united,Bryan Mbeumo,Man Utd,MID,0.9,78.6,0.935,78.6,31,2459,100
37,457,carlos henrique casimiro|manchester united,Carlos Henrique Casimiro,Man Utd,MID,0.97,80,0.97,75.3,33,2495,100
37,462,jack fletcher|manchester united,Jack Fletcher,Man Utd,MID,0,30.3,0,30.3,3,107,
37,464,jack moorhouse|manchester united,Jack Moorhouse,Man Utd,MID,0,0,0,0,,0,0
37,461,jayce fitzgerald|manchester united,Jayce Fitzgerald,Man Utd,MID,0,0,0,0,,0,
37,827,jim thwaites|manchester united,Jim Thwaites,Man Utd,MID,0,0,0,0,,0,
37,458,kobbie mainoo|manchester united,Kobbie Mainoo,Man Utd,MID,0.8,75,0.538,52.7,26,1473,100
37,459,manuel ugarte ribeiro|manchester united,Manuel Ugarte Ribeiro,Man Utd,MID,0.05,15,0.273,27,22,876,20
37,451,marcus rashford|manchester united,Marcus Rashford,Man Utd,MID,0,0,0,0,,0,0
37,455,mason mount|manchester united,Mason Mount,Man Utd,MID,0.1,5,0.524,41,21,928,10
37,450,matheus santos carneiro da cunha|manchester united,Matheus Santos Carneiro da Cunha,Man Utd,MID,0.9,85,0.875,74,32,2414,100
37,755,shea lacey|manchester united,Shea Lacey,Man Utd,MID,0,5.1,0,5.1,2,12,100
37,463,s kou kon|manchester united,Sékou Koné,Man Utd,MID,0,0,0,0,0,0,0
37,460,toby collyer|manchester united,Toby Collyer,Man Utd,MID,0,0,0,0,,0,0
37,771,tyler fletcher|manchester united,Tyler Fletcher,Man Utd,MID,0,0.8,0,0.8,1,1,
37,481,alex murphy|newcastle united,Alex Murphy,Newcastle,DEF,0,0.8,0,0.8,1,1,
37,476,dan burn|newcastle united,Dan Burn,Newcastle,DEF,0.889,76.4,0.889,76.4,27,2097,100
37,479,emil krafth|newcastle united,Emil Krafth,Newcastle,DEF,0,0,0,0,1,45,0
37,474,fabian sch r|newcastle united,Fabian Schär,Newcastle,DEF,0,0,0,0,16,1089,0
37,482,harrison ashby|newcastle united,Harrison Ashby,Newcastle,DEF,0,0,0,0,0,0,0
37,480,jamaal lascelles|newcastle united,Jamaal Lascelles,Newcastle,DEF,0,0,0,0,2,19,0
37,478,kieran trippier|newcastle united,Kieran Trippier,Newcastle,DEF,0.05,5,0.85,73.4,20,1502,20
37,765,leo shahar|newcastle united,Leo Shahar,Newcastle,DEF,0,0,0,0,,0,
37,473,lewis hall|newcastle united,Lewis Hall,Newcastle,DEF,0.786,69,0.786,69,28,1996,100
37,684,malick thiaw|newcastle united,Malick Thiaw,Newcastle,DEF,0.939,85,0.939,83.6,33,2783,100
37,484,matt targett|newcastle united,Matt Targett,Newcastle,DEF,0,0,0,0,0,0,0
37,483,miodrag piva|newcastle united,Miodrag Pivaš,Newcastle,DEF,0,0,0,0,0,0,
37,475,sven botman|newcastle united,Sven Botman,Newcastle,DEF,0.826,70,0.826,70,23,1654,100
37,477,tino livramento|newcastle united,Tino Livramento,Newcastle,DEF,0,0,0,0,17,1326,0
37,714,nick woltemade|newcastle united,Nick Woltemade,Newcastle,FWD,0.71,60,0.71,53.8,31,1745,100
37,501,sean neave|newcastle united,Sean Neave,Newcastle,FWD,0,0,0,0,0,0,
37,500,william osula|newcastle united,William Osula,Newcastle,FWD,0.8,65,0.273,26.6,22,656,100
37,135,yoane wissa|newcastle united,Yoane Wissa,Newcastle,FWD,0.1,25,0.235,25.4,17,488,30
37,674,aaron ramsdale|newcastle united,Aaron Ramsdale,Newcastle,GK,0,0,0.917,82.5,12,1003,0
37,753,john ruddy|newcastle united,John Ruddy,Newcastle,GK,0,0,0,0,,0,
37,471,mark gillespie|newcastle united,Mark Gillespie,Newcastle,GK,0,0,0,0,0,0,
37,469,nick pope|newcastle united,Nick Pope,Newcastle,GK,1,89.4,1,89.4,25,2236,100
37,472,odysseas vlachodimos|newcastle united,Odysseas Vlachodimos,Newcastle,GK,0,0,0,0,,0,0
37,486,anthony elanga|newcastle united,Anthony Elanga,Newcastle,MID,0.467,60,0.467,39,30,1273,100
37,485,anthony gordon|newcastle united,Anthony Gordon,Newcastle,MID,0,0,0.923,68.4,26,1798,0
37,492,anto ito cordero campillo|newcastle united,Antoñito Cordero Campillo,Newcastle,MID,0,0,0,0,,0,0
37,488,bruno guimar es rodriguez moura|newcastle united,Bruno Guimarães Rodriguez Moura,Newcastle,MID,0.926,84.3,0.926,84.3,27,2301,100
37,496,garang kuol|newcastle united,Garang Kuol,Newcastle,MID,0,0,0,0,,0,0
37,487,harvey barnes|newcastle united,Harvey Barnes,Newcastle,MID,0.514,60,0.514,48.5,35,1832,100
37,495,isaac hayden|newcastle united,Isaac Hayden,Newcastle,MID,0,0,0,0,,0,0
37,489,jacob murphy|newcastle united,Jacob Murphy,Newcastle,MID,0.581,30,0.581,46.7,31,1546,100
37,52,jacob ramsey|newcastle united,Jacob Ramsey,Newcastle,MID,0.5,30,0.5,44.9,26,1261,100
37,498,joe white|newcastle united,Joe White,Newcastle,MID,0,0,0,0,,0,0
37,494,joe willock|newcastle united,Joe Willock,Newcastle,MID,0.05,10,0.409,35,22,845,100
37,490,joelinton c ssio apolin rio de lira|newcastle united,Joelinton Cássio Apolinário de Lira,Newcastle,MID,0,0,0.852,70.6,27,1950,0
37,497,lewis miley|newcastle united,Lewis Miley,Newcastle,MID,0,0,0,0,23,1493,0
37,772,sam alabi|newcastle united,Sam Alabi,Newcastle,MID,0,0,0,0,,0,
37,491,sandro tonali|newcastle united,Sandro Tonali,Newcastle,MID,0.882,85,0.882,71.7,34,2482,100
37,689,seung soo park|newcastle united,Seung-Soo Park,Newcastle,MID,0,0,0,0,0,0,
37,509,david mota veiga teixeira do carmo|nottingham forest,David Mota Veiga Teixeira do Carmo,Nott'm Forest,DEF,0,0,0,0,,0,0
37,511,felipe rodrigues da silva|nottingham forest,Felipe Rodrigues da Silva,Nott'm Forest,DEF,0.8,80,0.632,57.7,19,1160,100
37,510,jair paula da cunha filho|nottingham forest,Jair Paula da Cunha Filho,Nott'm Forest,DEF,0.8,80,0.714,61,7,446,100
37,814,luca netz|nottingham forest,Luca Netz,Nott'm Forest,DEF,0.8,80,0.4,44.2,5,243,100
37,729,luis eduardo soares da silva|nottingham forest,Luis Eduardo Soares da Silva,Nott'm Forest,DEF,0,0,0,0,,0,0
37,506,murillo costa dos santos|nottingham forest,Murillo Costa dos Santos,Nott'm Forest,DEF,0,0,0.5,42.6,25,2130,0
37,508,neco williams|nottingham forest,Neco Williams,Nott'm Forest,DEF,0.971,86,0.971,86,35,3023,100
37,716,nicol savona|nottingham forest,Nicolò Savona,Nott'm Forest,DEF,0,0,0,0,14,1025,0
37,505,nikola milenkovi|nottingham forest,Nikola Milenković,Nott'm Forest,DEF,0.972,88.4,0.972,88.4,36,3195,100
37,507,ola aina|nottingham forest,Ola Aina,Nott'm Forest,DEF,0,0,0.5,44.1,18,1587,0
37,12,oleksandr zinchenko|nottingham forest,Oleksandr Zinchenko,Nott'm Forest,DEF,0,0,0,0,5,352,0
37,512,omar richards|nottingham forest,Omar Richards,Nott'm Forest,DEF,0,0,0,0,,0,0
37,514,willy boly|nottingham forest,Willy Boly,Nott'm Forest,DEF,0,0,0,0,0,0,0
37,513,zach abbott|nottingham forest,Zach Abbott,Nott'm Forest,DEF,0.333,26.1,0.333,26.1,3,165,50
37,696,arnaud kalimuendo|nottingham forest,Arnaud Kalimuendo,Nott'm Forest,FWD,0,0,0,0,9,89,0
